dur,proto,service,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,tcprtt,synack,ackdat,smean,dmean,ct_src_dport_ltm,ct_dst_sport_ltm,ct_flw_http_mthd,attack_cat,label
0.015498,tcp,-,40,42,2542,23508,5226.481,1279649.0,11846174.0,7,14,0.399342,0.364829,0.0,20.379383,0.000679,0.000537,0.000142,64,560,1,1,0,Normal,0
0.008834,tcp,-,18,18,3960,2456,3961.9653,3386914.2,2100973.5,7,7,0.501353,0.488941,29.367064,0.833819,0.000636,0.000514,0.000122,220,136,1,1,0,Normal,0
1.194719,tcp,-,14,6,6830,268,15.903322,42473.586,1499.9343,4,1,91.83038,217.3196,7295.359,404.1461,0.178807,0.108118,0.070689,488,45,2,2,0,Normal,0
0.12006,tcp,-,68,70,4014,59460,1141.0962,263534.9,3905447.5,7,28,1.787254,1.732232,93.19099,92.02288,0.000666,0.000532,0.000134,59,849,1,1,0,Normal,0
0.230325,tcp,-,6,2,986,86,30.391838,28550.96,1493.5417,2,1,46.065,0.007,2302.7373,0.0,0.113796,0.074654,0.039142,164,43,2,1,0,Normal,0
0.00108,udp,dns,2,2,146,178,2777.7778,540740.75,659259.3,0,0,0.005,0.001,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
0.004894,tcp,-,18,18,4528,2456,7151.6143,6991418.0,3792398.8,7,7,0.270235,0.257176,13.440377,0.344173,0.00065,0.000519,0.000131,252,136,1,1,0,Normal,0
7.424627,tcp,-,446,858,25056,1094788,175.49704,26937.38,1178255.0,38,390,16.797098,8.662936,8207.006,5886.275,0.000601,0.000489,0.000112,56,1276,2,1,0,Normal,0
2.480343,tcp,http,10,10,802,1322,7.660231,2328.7102,3838.1787,2,2,275.59366,269.23843,20844.01,493.42615,0.152824,0.056221,0.096603,80,132,1,1,1,Normal,0
0.03604,udp,-,4,4,520,304,194.22864,86570.48,50610.434,0,0,6.974667,7.659,9.856598,10.823684,0.0,0.0,0.0,130,76,1,1,0,Normal,0
0.00175,udp,-,4,4,528,304,3999.9998,1810285.6,1042285.7,0,0,0.438,0.219667,0.612354,0.302879,0.0,0.0,0.0,132,76,1,1,0,Normal,0
0.004236,tcp,ftp-data,14,6,8928,320,4485.3633,15658168.0,504249.28,4,1,0.325846,0.7258,16.943508,1.159183,0.000607,0.000486,0.000121,638,53,1,1,0,Normal,0
0.600281,tcp,-,28,30,4456,3080,94.95553,57266.51,39688.08,7,7,22.221296,20.680414,1220.7188,30.799585,0.000741,0.000543,0.000198,159,103,1,1,0,Normal,0
0.001034,udp,dns,2,2,146,178,2901.354,564796.94,688588.06,0,0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
0.513754,tcp,-,10,6,534,268,29.196852,7489.966,3488.0505,2,1,52.131332,82.2214,3104.51,119.84671,0.143017,0.102646,0.040371,53,45,2,2,0,Normal,0
0.000959,udp,dns,2,2,132,164,3128.2585,550573.5,684045.9,0,0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,66,82,2,1,0,Normal,0
4.440112,tcp,-,226,438,13038,548216,149.32056,23388.598,985497.6,21,197,19.732422,10.182684,6096.578,4398.4126,0.000577,0.000456,0.000121,58,1252,2,1,0,Normal,0
0.046454,tcp,ftp-data,6,8,320,1826,279.8467,45980.97,275196.97,1,2,9.2254,6.569857,643.82336,15.78422,0.00059,0.000462,0.000128,53,228,1,1,0,Normal,0
0.207149,udp,-,4,4,568,304,33.792103,16451.926,8805.256,0,0,64.31367,36.268,90.94548,51.283627,0.0,0.0,0.0,142,76,1,1,0,Normal,0
0.001022,udp,dns,2,2,146,178,2935.421,571428.56,696673.2,0,0,0.009,0.007,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
1e-05,udp,-,2,0,1064,0,100000.0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,532,0,10,1,0,Normal,0
0.868966,tcp,http,30,146,1744,185922,201.38878,15521.896,1699942.2,2,71,29.964346,5.747326,1448.2417,706.7647,0.07032,0.019777,0.050543,58,1273,1,1,1,Normal,0
0.13364,tcp,-,90,92,5174,83812,1354.3849,306315.47,4962645.5,7,39,1.497742,1.462396,93.11691,86.70633,0.000682,0.00056,0.000122,57,911,1,1,0,Normal,0
0.0,arp,-,1,0,46,0,0.0,0.0,0.0,0,0,60000.656,0.0,0.0,0.0,0.0,0.0,0.0,46,0,2,2,0,Normal,0
0.221917,tcp,ftp-data,14,6,8928,320,85.61759,298886.53,9625.22,4,1,17.07054,43.532,1550.8813,66.37698,0.004253,0.00413,0.000123,638,53,1,1,0,Normal,0
0.013087,tcp,-,16,18,1540,1644,2521.5864,882708.06,949339.06,4,4,0.8524,0.79,59.09616,1.387248,0.000554,0.000444,0.00011,96,91,6,1,0,Normal,0
7e-06,udp,-,2,0,104,0,142857.14,59428572.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,52,0,2,1,0,Normal,0
0.919024,tcp,-,16,12,5918,678,29.378994,48303.418,5414.44,5,4,61.26827,72.4549,3414.7512,97.16357,0.160725,0.102036,0.058689,370,57,1,1,0,Normal,0
0.024962,tcp,-,64,66,3806,51808,5167.855,1200865.2,16352535.0,7,26,0.391302,0.380672,21.319403,21.092167,0.000721,0.000591,0.00013,59,785,1,1,0,Normal,0
0.834822,tcp,-,16,18,1540,1644,39.529385,13837.681,14882.215,4,4,55.633064,49.07359,4456.049,137.62997,0.00069,0.00057,0.00012,96,91,10,1,0,Normal,0
0.09956,tcp,-,60,62,3598,48918,1215.3475,284371.22,3867336.2,7,24,1.682102,1.623197,89.92493,88.44016,0.000685,0.000541,0.000144,60,789,1,1,0,Normal,0
4e-06,udp,-,2,0,1066,0,250000.0,1066000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,533,0,3,1,0,Normal,0
0.022263,tcp,smtp,52,42,37230,3380,4177.3345,13121322.0,1185824.0,18,8,0.43826,0.528659,23.52364,0.963511,0.000727,0.000584,0.000143,716,80,1,1,0,Normal,0
0.064474,tcp,-,84,86,4862,75600,2621.2117,596209.3,9271458.0,7,36,0.802062,0.752753,0.0,46.154434,0.000618,0.000486,0.000132,58,879,1,1,0,Normal,0
0.017696,tcp,-,16,18,1540,1644,1864.8281,652802.9,702079.56,4,4,1.1598,1.014118,70.516174,2.004832,0.000568,0.000451,0.000117,96,91,6,1,0,Normal,0
1.009418,tcp,http,14,18,1684,10168,30.710766,12395.262,76115.15,3,5,77.62146,59.34906,8778.112,7690.472,0.000616,0.000481,0.000135,120,565,1,1,1,Normal,0
0.036152,udp,-,4,4,520,304,193.6269,86302.27,50453.637,0,0,7.001,7.690333,9.888182,10.865167,0.0,0.0,0.0,130,76,1,1,0,Normal,0
1.134926,tcp,http,14,18,1684,10168,27.314556,11024.508,67697.805,3,5,87.27531,66.73077,8831.746,7735.9536,0.000622,0.0005,0.000122,120,565,1,1,1,Normal,0
0.001065,udp,dns,2,2,146,178,2816.9016,548356.8,668544.6,0,0,0.008,0.006,0.0,0.0,0.0,0.0,0.0,73,89,2,1,0,Normal,0
0.001083,udp,dns,2,2,146,178,2770.0833,539242.9,657433.06,0,0,0.005,0.007,0.0,0.0,0.0,0.0,0.0,73,89,3,2,0,Normal,0
0.774023,tcp,http,10,10,860,1368,24.547073,7999.762,12733.472,2,2,86.002556,83.67922,5602.18,134.49295,0.104314,0.020279,0.084035,86,137,2,1,0,Normal,0
0.080797,tcp,ssh,32,24,3728,5474,680.7183,357637.03,519425.22,7,7,2.606355,3.482391,218.72,7.347814,0.000696,0.000582,0.000114,117,228,1,1,0,Normal,0
0.04992,tcp,-,90,92,5174,83812,3625.8013,820032.06,13285417.0,7,39,0.569793,0.542714,30.409227,30.274895,0.000647,0.000524,0.000123,57,911,1,1,0,Normal,0
0.00105,udp,dns,2,2,130,162,2857.143,495238.12,617142.9,0,0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,65,81,1,1,0,Normal,0
0.589407,tcp,-,12,8,1004,720,32.235786,12500.699,8550.967,3,2,50.478546,75.327,2438.3809,91.4184,0.124669,0.062115,0.062554,84,90,2,1,0,Normal,0
0.025639,tcp,-,60,62,3614,50036,4719.373,1108935.6,15360662.0,7,24,0.44414,0.416983,23.119978,22.138062,0.00074,0.000611,0.000129,60,807,1,1,0,Normal,0
0.029885,tcp,-,72,74,4238,63516,4851.9326,1118956.0,16773097.0,7,30,0.416296,0.400082,21.816366,21.331154,0.000806,0.000669,0.000137,59,858,1,1,0,Normal,0
0.017813,tcp,-,16,18,1540,1644,1852.5795,648515.1,697468.1,4,4,1.167067,1.021412,70.771965,2.066073,0.000553,0.000444,0.000109,96,91,13,1,0,Normal,0
0.000976,udp,dns,2,2,146,178,3073.7705,598360.7,729508.2,0,0,0.009,0.01,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
0.000951,udp,dns,2,2,146,178,3154.574,614090.44,748685.56,0,0,0.001,0.004,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
0.001002,udp,dns,2,2,146,178,2994.0122,582834.4,710578.9,0,0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
0.002745,tcp,ftp-data,6,8,320,1910,4735.8833,778142.06,4872860.0,1,2,0.4876,0.322857,27.159527,0.523639,0.000601,0.000481,0.00012,53,239,1,1,0,Normal,0
0.003375,tcp,ftp-data,6,8,320,1910,3851.8518,632888.9,3963259.2,1,2,0.6122,0.413714,35.416637,0.739962,0.000617,0.000474,0.000143,53,239,1,1,0,Normal,0
1e-05,udp,-,2,0,1066,0,100000.0,426400000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,533,0,9,1,0,Normal,0
1.180022,tcp,-,16,18,1540,1644,27.96558,9789.648,10528.617,4,4,78.609665,65.58888,5427.8525,154.59514,0.065904,0.065007,0.000897,96,91,13,1,0,Normal,0
0.005924,tcp,ssh,32,24,3728,5474,9284.268,4877785.5,7084402.5,7,7,0.197467,0.227739,12.278735,0.33947,0.000679,0.000566,0.000113,117,228,1,1,0,Normal,0
0.415321,tcp,-,6,2,986,86,16.854433,15833.536,828.275,2,1,83.0642,0.002,5396.465,0.0,0.379995,0.227951,0.152044,164,43,2,1,0,Normal,0
7.922174,tcp,http,8,10,1052,824,2.145876,930.0477,749.28925,2,2,1131.6868,880.1773,93420.88,2488.8672,0.000715,0.000574,0.000141,132,82,5,1,1,Normal,0
1.020515,tcp,http,14,18,1684,10168,30.376822,12260.477,75287.48,3,5,78.47246,60.00153,8770.564,7682.6274,0.000607,0.000484,0.000123,120,565,1,1,1,Normal,0
0.000978,udp,dns,2,2,130,162,3067.4846,531697.3,662576.7,0,0,0.008,0.002,0.0,0.0,0.0,0.0,0.0,65,81,1,1,0,Normal,0
1.470208,tcp,ftp,52,54,2934,3740,71.418465,15660.368,19975.404,11,15,28.82051,28.26325,1902.0767,63.50473,0.000645,0.000518,0.000127,56,69,1,1,0,Normal,0
1.144024,tcp,ftp,12,12,634,682,20.104473,4069.8447,4377.5303,3,4,104.00218,98.84582,6853.7793,185.78262,0.084986,0.056156,0.02883,53,57,1,1,0,Normal,0
1.005945,tcp,http,14,18,1684,10168,30.816795,12438.057,76377.94,3,5,77.35423,59.144707,8766.119,7675.414,0.000599,0.000483,0.000116,120,565,1,1,1,Normal,0
0.076081,tcp,-,70,68,4118,59356,1800.7124,426913.4,6149656.5,7,28,1.096377,1.128388,70.4033,1.966426,0.000594,0.000476,0.000118,59,873,1,1,0,Normal,0
8e-06,tcp,-,2,0,90,0,125000.0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,45,0,1,1,0,Normal,0
2.455492,tcp,ftp,52,54,2934,3740,42.761288,9376.532,11960.129,11,15,48.140747,46.319775,3517.8325,108.83415,0.000681,0.00054,0.000141,56,69,1,1,0,Normal,0
2.372889,tcp,ftp,14,14,2740,768,11.378535,8580.258,2407.1921,4,4,182.50954,176.23007,11324.935,288.69116,0.1987,0.081894,0.116806,196,55,1,1,0,Normal,0
0.043081,tcp,-,60,62,3614,50036,2808.6628,659966.1,9141663.0,7,24,0.724373,0.70945,43.958538,42.749187,0.000629,0.000511,0.000118,60,807,1,1,0,Normal,0
13.671029,tcp,-,244,438,13974,548216,49.81337,8143.937,320072.47,21,197,56.258087,31.28138,22554.365,16809.06,0.001211,0.001058,0.000153,57,1252,2,1,0,Normal,0
0.000941,udp,dns,2,2,146,178,3188.0977,620616.4,756641.9,0,0,0.001,0.004,0.0,0.0,0.0,0.0,0.0,73,89,2,1,0,Normal,0
0.006412,tcp,-,18,18,4096,2456,5458.515,4827199.0,2894572.8,7,7,0.358765,0.344059,19.635628,0.528866,0.00067,0.000559,0.000111,228,136,1,1,0,Normal,0
0.205106,udp,-,4,0,178,0,14.626583,5226.5654,0.0,0,0,68.36867,0.0,96.676575,0.0,0.0,0.0,0.0,45,0,1,1,0,Normal,0
5e-06,udp,-,2,0,2094,0,200000.0,1675200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,1047,0,3,1,0,Normal,0
1.152796,tcp,-,10,8,522,354,14.746754,3261.635,2151.2913,2,1,128.01523,147.22614,6983.136,287.53564,0.228056,0.12221,0.105846,52,44,1,1,0,Normal,0
0.003453,udp,-,4,4,520,304,2027.2227,903562.1,528236.3,0,0,0.422333,0.801667,0.59232,1.124535,0.0,0.0,0.0,130,76,1,1,0,Normal,0
0.039894,tcp,-,90,92,5174,83812,4537.023,1026119.25,16624254.0,7,39,0.444326,0.4363,23.52799,23.790592,0.000762,0.000618,0.000144,57,911,1,1,0,Normal,0
0.001092,udp,dns,2,2,146,178,2747.2527,534798.5,652014.6,0,0,0.009,0.007,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
0.002766,tcp,ftp-data,6,8,320,1930,4699.9277,772234.25,4885032.5,1,2,0.4892,0.326714,27.394566,0.508693,0.000586,0.000475,0.000111,53,241,1,1,0,Normal,0
0.223363,tcp,ftp-data,8,12,424,8824,85.06333,13287.787,289716.75,1,4,31.863,20.25891,2168.9802,1725.4183,0.000639,0.000512,0.000127,53,735,1,1,0,Normal,0
0.22399,tcp,ftp-data,14,6,8928,320,84.82522,296120.38,9536.141,4,1,17.23,44.669,1586.6664,68.16677,0.000657,0.000517,0.00014,638,53,1,1,0,Normal,0
0.025956,tcp,-,52,54,3182,39076,4045.3076,961935.6,11820928.0,7,20,0.51296,0.477792,31.58268,30.139355,0.00076,0.000623,0.000137,61,724,1,1,0,Normal,0
0.005675,tcp,-,22,24,2054,2478,7929.515,2764405.2,3348017.5,6,6,0.254286,0.219043,15.679767,13.078373,0.00077,0.000628,0.000142,93,103,1,1,0,Normal,0
0.001715,udp,-,4,4,520,304,4081.6326,1819242.0,1063556.9,0,0,0.447667,0.212667,0.626025,0.294399,0.0,0.0,0.0,130,76,1,1,0,Normal,0
0.044835,tcp,-,26,42,2094,34406,1494.3682,359362.1,5992996.5,5,15,1.78124,1.08078,103.8959,69.70402,0.000676,0.00052,0.000156,81,819,6,1,0,Normal,0
1.630096,tcp,http,10,10,920,1136,11.655756,4063.5645,5020.5635,2,2,181.12178,164.563,11948.369,230.84753,0.202656,0.148383,0.054273,92,114,1,1,1,Normal,0
0.017114,tcp,-,16,18,1540,1644,1928.2458,675002.9,725955.3,4,4,1.119467,0.979294,67.67754,1.884638,0.000577,0.000463,0.000114,96,91,2,1,0,Normal,0
0.078058,tcp,-,90,92,5174,83812,2318.7886,524430.56,8496349.0,7,39,0.873562,0.852077,0.0,56.052986,0.000629,0.000515,0.000114,57,911,1,1,0,Normal,0
0.001042,udp,dns,2,2,146,178,2879.0786,560460.6,683301.3,0,0,0.005,0.008,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
1.200278,tcp,-,60,14,68023,612,60.81924,445830.03,3792.4546,27,1,19.6479,87.1177,1894.7478,107.93392,0.18566,0.067745,0.117915,1134,44,1,1,0,Normal,0
0.021784,tcp,smtp,52,42,37210,3380,4269.1885,13402497.0,1211898.6,18,8,0.420078,0.518341,22.661947,0.881402,0.000667,0.000528,0.000139,716,80,1,1,0,Normal,0
0.001321,udp,dns,2,2,146,178,2271.0068,442089.3,538985.6,0,0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
1.088124,tcp,http,12,18,1580,10168,26.651373,10653.197,70609.59,3,4,98.88845,63.97547,10169.204,8191.2593,0.000675,0.000536,0.000139,132,565,1,1,1,Normal,0
0.018826,tcp,-,16,18,1540,1644,1752.8949,613619.44,659938.4,4,4,1.234067,1.080471,75.12936,2.225159,0.000567,0.000455,0.000112,96,91,3,1,0,Normal,0
0.001069,udp,dns,2,2,146,178,2806.361,546304.94,666043.06,0,0,0.008,0.007,0.0,0.0,0.0,0.0,0.0,73,89,2,1,0,Normal,0
0.035137,udp,-,4,4,528,304,199.22018,90161.37,51911.09,0,0,6.664333,7.675333,9.413477,10.84961,0.0,0.0,0.0,132,76,1,1,0,Normal,0
0.664083,tcp,-,22,24,2054,2478,67.76261,23623.553,28610.88,6,6,31.606668,28.845695,1916.3075,1829.7941,0.000763,0.000622,0.000141,93,103,2,1,0,Normal,0
0.00173,udp,-,4,4,544,304,4046.2427,1886705.1,1054335.2,0,0,0.442333,0.212667,0.619897,0.295809,0.0,0.0,0.0,136,76,1,1,0,Normal,0
0.00179,udp,-,4,4,520,304,3910.6145,1743016.8,1018994.44,0,0,0.452667,0.237,0.633096,0.32881,0.0,0.0,0.0,130,76,1,1,0,Normal,0
0.268437,tcp,-,24,24,4272,2768,175.08763,122010.01,79065.11,7,7,11.656913,11.645131,795.60736,22.167337,0.00074,0.000596,0.000144,178,115,1,1,0,Normal,0
0.645656,tcp,-,12,8,998,740,29.427437,11337.307,8029.0435,3,2,58.579456,83.78471,3797.2275,143.00586,0.097865,0.05916,0.038705,83,93,2,1,0,Normal,0
0.473985,tcp,http,10,8,816,1086,35.866116,12405.456,16051.142,2,2,52.665,55.723717,2727.1885,73.95231,0.087141,0.053679,0.033462,82,136,3,2,4,Normal,0
3e-06,udp,-,2,0,78,0,333333.3,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,39,0,3,2,0,Normal,0
0.069918,tcp,-,48,50,2958,32642,1387.3395,331474.03,3660287.8,7,18,1.480915,1.416408,83.899445,82.35155,0.000632,0.00051,0.000122,62,653,1,1,0,Normal,0
0.054633,tcp,-,64,66,3806,51808,2361.2102,548679.4,7471528.5,7,26,0.862286,0.832154,67.974,65.282104,0.000662,0.000542,0.00012,59,785,1,1,0,Normal,0
3.548108,tcp,-,16,18,1540,1644,9.300731,3255.8196,3501.5845,4,4,236.48714,211.68356,19127.234,591.7832,0.163016,0.161162,0.001854,96,91,17,1,0,Normal,0
0.001146,udp,dns,2,2,146,178,2617.801,509598.6,621291.44,0,0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,73,89,2,2,0,Normal,0
0.001592,udp,-,4,4,544,304,4396.985,2050251.2,1145728.6,0,0,0.416333,0.188667,0.581006,0.260453,0.0,0.0,0.0,136,76,1,1,0,Normal,0
0.015949,tcp,-,48,50,2958,33044,6081.886,1453131.9,16243777.0,7,18,0.338239,0.314082,0.0,17.691357,0.000691,0.000555,0.000136,62,661,1,1,0,Normal,0
4e-06,udp,-,2,0,2036,0,250000.0,2036000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,1018,0,2,1,0,Normal,0
2.424337,tcp,-,10,8,1506,354,7.012227,4474.6255,1022.96014,2,1,260.94745,320.33356,16306.687,644.7586,0.358026,0.181997,0.176029,151,44,1,1,0,Normal,0
5e-06,udp,-,2,0,1064,0,200000.0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,532,0,9,1,0,Normal,0
0.027272,tcp,-,48,48,2958,32940,3483.426,849809.3,9461425.0,7,18,0.585087,0.56966,37.852676,40.412376,0.000903,0.000497,0.000406,62,686,1,1,0,Normal,0
0.030265,tcp,smtp,52,42,37268,3380,3072.8564,9661854.0,872294.75,18,8,0.611,0.725268,37.77953,1.459721,0.000652,0.000525,0.000127,717,80,1,1,0,Normal,0
0.040726,tcp,-,30,42,2302,34406,1743.3582,437263.7,6597653.0,5,15,1.443179,0.981927,82.17869,72.93506,0.000585,0.000464,0.000121,77,819,6,1,0,Normal,0
0.033534,tcp,smtp,52,42,37492,3380,2773.3047,8772231.0,787260.6,18,8,0.650843,0.804634,37.915314,1.751384,0.000677,0.000538,0.000139,721,80,1,1,0,Normal,0
0.00491,udp,-,4,4,568,304,1425.6619,694093.7,371486.75,0,0,1.267667,1.146667,1.784975,1.614561,0.0,0.0,0.0,142,76,1,1,0,Normal,0
0.106306,tcp,ftp-data,6,8,320,1862,122.28848,20092.94,122664.76,1,2,21.1994,15.109,1489.1318,36.670097,0.000674,0.000537,0.000137,53,233,1,1,0,Normal,0
0.000954,udp,dns,2,2,146,178,3144.654,612159.3,746331.25,0,0,0.006,0.007,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
0.524586,tcp,-,16,18,1540,1644,62.906746,22021.174,23683.438,4,4,34.76347,29.580528,2119.0916,51.443157,0.022483,0.021713,0.00077,96,91,14,1,0,Normal,0
0.031986,tcp,smtp,54,42,37938,3380,2970.0496,9313075.0,825361.1,19,8,0.596509,0.767171,35.982212,1.533578,0.000656,0.000528,0.000128,703,80,1,1,0,Normal,0
0.000976,udp,dns,2,2,146,178,3073.7705,598360.7,729508.2,0,0,0.005,0.008,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
0.09453,tcp,-,60,62,3614,45696,1280.017,300772.25,3804845.0,7,24,1.622603,1.541016,87.817154,86.39934,0.00064,0.000526,0.000114,60,737,1,1,0,Normal,0
0.023574,udp,-,4,4,544,304,296.9373,138457.62,77373.375,0,0,2.467333,7.510333,3.480144,10.613437,0.0,0.0,0.0,136,76,1,1,0,Normal,0
0.043961,tcp,-,52,54,3182,39076,2388.4807,567957.94,6979459.0,7,20,0.854725,0.819358,53.364555,52.303585,0.000669,0.000527,0.000142,61,724,1,1,0,Normal,0
0.948227,tcp,-,28,30,4840,3080,60.11219,39382.977,25124.785,7,7,35.107815,32.677,1934.6819,49.1554,0.000739,0.000591,0.000148,173,103,1,1,0,Normal,0
0.320612,tcp,ftp,52,54,2934,3740,327.49866,71812.66,91599.81,11,15,6.40594,6.039717,735.36115,29.108639,0.000628,0.000502,0.000126,56,69,1,1,0,Normal,0
0.008263,tcp,ftp-data,14,6,8928,320,2299.407,8027108.5,258501.75,4,1,0.635615,1.5112,38.59079,2.706382,0.000639,0.000504,0.000135,638,53,1,1,0,Normal,0
0.0,arp,-,1,0,46,0,0.0,0.0,0.0,0,0,60000.58,0.0,0.0,0.0,0.0,0.0,0.0,46,0,2,2,0,Normal,0
0.094609,tcp,-,84,86,4862,75600,1786.2994,406303.84,6318299.5,7,36,1.135422,1.120583,68.823006,67.44586,0.000597,0.000475,0.000122,58,879,1,1,0,Normal,0
0.515853,tcp,-,10,6,534,268,29.078053,7459.4897,3473.858,2,1,54.667667,92.614395,2746.1604,142.1554,0.143909,0.052775,0.091134,53,45,1,1,0,Normal,0
0.154939,tcp,-,72,74,4238,63516,935.8522,215826.88,3235234.5,7,30,2.17769,2.114219,151.10641,151.38571,0.000736,0.000591,0.000145,59,858,1,1,0,Normal,0
0.012862,tcp,-,34,36,2230,13500,5364.64,1346602.4,8163583.0,7,11,0.379848,0.350486,23.11787,21.005207,0.000725,0.000586,0.000139,66,375,1,1,0,Normal,0
0.008858,tcp,-,34,36,2230,13500,7789.569,1955294.6,11853692.0,7,11,0.259091,0.236086,16.444292,15.467523,0.000719,0.000586,0.000133,66,375,1,1,0,Normal,0
0.00182,udp,-,4,4,528,304,3846.1538,1740659.4,1002197.8,0,0,0.480333,0.215,0.672223,0.29628,0.0,0.0,0.0,132,76,1,1,0,Normal,0
0.0,arp,-,1,0,46,0,0.0,0.0,0.0,0,0,60000.695,0.0,15.492023,0.0,0.0,0.0,0.0,46,0,2,2,0,Normal,0
0.028991,tcp,-,68,70,4014,59460,4725.6045,1091373.1,16173571.0,7,28,0.434424,0.41271,23.391731,22.47308,0.000641,0.000509,0.000132,59,849,1,1,0,Normal,0
0.0,arp,-,1,0,46,0,0.0,0.0,0.0,0,0,60000.695,0.0,0.0,0.0,0.0,0.0,0.0,46,0,2,2,0,Normal,0
1.131823,tcp,-,10,8,646,354,15.020017,4113.718,2191.1555,2,1,125.75811,143.46185,6801.848,250.05345,0.187213,0.126961,0.060252,65,44,1,1,0,Normal,0
1.00473,tcp,http,12,18,1580,10168,28.863476,11537.428,76470.3,3,4,91.307274,59.068,9528.5,7674.4443,0.000712,0.000571,0.000141,132,565,2,1,1,Normal,0
1.243699,tcp,-,10,8,1506,354,13.668903,8722.368,1994.0516,2,1,132.27966,187.598,7606.871,288.94574,0.178997,0.118102,0.060895,151,44,1,1,0,Normal,0
0.004952,tcp,-,18,18,3960,2456,7067.8516,6042003.0,3747980.5,7,7,0.272294,0.263059,13.38381,0.33905,0.000598,0.000477,0.000121,220,136,1,1,0,Normal,0
0.069164,udp,-,4,4,520,304,101.20872,45110.17,26372.102,0,0,18.006666,7.337,25.458908,10.369014,0.0,0.0,0.0,130,76,1,1,0,Normal,0
0.0,arp,-,1,0,46,0,0.0,0.0,0.0,0,0,60000.61,0.0,10.954507,0.0,0.0,0.0,0.0,46,0,1,1,0,Normal,0
0.695951,tcp,-,10,6,610,268,21.553242,6310.789,2574.894,2,1,74.78833,103.3814,4100.7344,162.63564,0.320661,0.179041,0.14162,61,45,1,1,0,Normal,0
0.001054,udp,dns,2,2,146,178,2846.2998,554079.7,675521.8,0,0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,73,89,1,1,0,Normal,0
3.11608,tcp,ftp,52,54,2934,3742,33.696182,7388.7705,9429.796,11,15,61.092567,58.784527,4153.5444,125.89037,0.000616,0.000495,0.000121,56,69,1,1,0,Normal,0
0.003998,tcp,http,8,10,1052,824,4252.126,1842921.4,1484742.2,2,2,0.523571,0.382222,33.005524,0.703331,0.000693,0.000553,0.00014,132,82,1,1,1,Normal,0
0.667824,tcp,smtp,52,40,37372,3276,136.26346,439085.78,38273.56,18,8,13.088059,17.109,1025.2076,37.137573,0.000709,0.000569,0.00014,719,82,1,1,0,Normal,0
0.0,arp,-,1,0,46,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,2,2,0,Normal,0
0.387411,tcp,ftp-data,6,8,320,1826,33.556095,5513.5244,32998.547,1,2,77.421,55.276714,5465.3228,135.07896,0.000595,0.00047,0.000125,53,228,1,1,0,Normal,0
0.141964,tcp,-,22,24,2054,2478,316.98175,110506.88,133836.75,6,6,6.744,6.148522,535.79846,510.50665,0.000657,0.000539,0.000118,93,103,1,1,0,Normal,0
0.65177,tcp,-,10,6,2516,268,23.014254,27801.219,2749.4363,2,1,72.41889,101.9224,3675.2551,185.94704,0.111509,0.08314,0.028369,252,45,1,1,0,Normal,0
0.049275,tcp,-,72,74,4238,63516,2942.6687,678640.3,10172785.0,7,30,0.709551,0.667507,40.164192,39.35281,0.000657,0.000539,0.000118,59,858,1,1,0,Normal,0
0.001131,udp,dns,2,2,146,178,2652.52,516357.22,629531.4,0,0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,73,89,2,1,0,Normal,0
0.0,arp,-,1,0,46,0,0.0,0.0,0.0,0,0,60000.887,0.0,0.0,0.0,0.0,0.0,0.0,46,0,2,2,0,Normal,0
